retrieval_gt,qid,query,generation_gt
[['21026d21-a4b8-4a44-a8f1-94ea41c55d9a']],b18cbb70-b510-4c31-9be2-ab5618bbf374,연체된 보험료에 대해 효력회복을 청약한 경우에는 어떤 방식으로 납입하여야 하는가?,['계약자는 청약한 승낙한 시점에서 연체된 금액을 더하여 정한 연체이율로 계산한 금액을 납입하여야 한다.']
[['d7d9b582-45f9-46ff-bb38-f0cbdf7a7522']],181f23c0-c781-423b-b29c-a74c268237d1,보험시장에서 소외되고 있는 누가 간편심사를 이용하여 보험에 가입할 수 있도록 도와주는가?,['유병력자나 고연령자 등이 간편심사를 이용하여 보험에 가입할 수 있도록 도와줍니다.']
[['44258137-da1f-4624-814c-88e4976beef9']],57dcf36d-1893-4b26-985a-7022df07d85b,특약보험료 납입기간 중 어떤 경우에 이 특약의 차회 이후 보험료 납입을 면제할 수 있는가?,['특약의 성격에 해당되거나 특약의 한도 내에서 납입기간이 해당될 때 이 특약의 차회 이후 보험료 납입을 면제할 수 있습니다.']
[['0f7aa9b4-88ea-4f1f-8b74-51f35bf47ef0']],dd95b178-5a53-4037-95a4-1ea8e441ba46,피보험자 사망시 지급금액을 비교하는데 사용된 기준은 무엇인가요?,"['종신, 남자 40세입니다.']"
[['df43a548-5a80-4ffc-bb49-6749d89f7931']],a2317471-bebf-47c1-b68a-c99f7c5b8697,신한라이프 상품 458은 어떤 질병의 진단을 받을 수 있는 특약을 포함하고 있는가?,['신한라이프 상품 458은 허혈심장질환 진단 특약을 포함하고 있습니다.']
[['aef898e9-6676-437a-bd2f-c687bcd1e35c']],4dd2c9bf-3cb0-4c7b-8f57-dd92a83b4f49,"(간편)1-5종수술특약(무배당, 갱신형)의 상품번호는 무엇인가?",['527.']
[['4e48db23-5e34-4973-8e46-b7ef30f772c1']],43440080-a105-4357-8d00-36c1aa539bc3,"보험금을 지급하지 않는 보험사고가 발생했을 때, 보험사고가 지급제한되는 경우는 어떤 경우인가?",['보험료의 납입면제 사유가 발생했거나 보험금 지급사유가 발생할 때 보험금이 지급되지 않습니다. 해당되는 경우에는 보험금을 지급하거나 보험료의 납입을 면제할 수 있습니다.']
[['21346d8e-ee39-4906-ad18-f74929cfeb7d']],8885da82-5207-43cf-916e-f14e67da0466,SHINHAN LIFE 518 상품의 종류는 무엇인가요?,"['(간편)1-5종단일금액보장수술특약(무배당, 해약환급금 미지급형)입니다.']"
[['9dd5fedc-6974-4104-b668-3ee3940b9d2c']],9dedd56d-a7fc-4fd5-b46b-345fbc41ee82,특약에 대한 보장내용으로 대상포진 진단급여금은 얼마인가요?,['대상포진 진단급여금은 100만원(최초1회)입니다.']
[['a18b6225-92e7-452d-af57-5c213b1165f4']],34c4ea7b-23c9-4e15-8fac-fdd925389a47,"간편[3~100%장해형]질병장해특약(무배당, 갱신형)의 보장내용은 어떻게 되는가?","['간편[3~100%장해형]질병장해특약(무배당, 갱신형)의 보장내용은 상품설명서를 참고하시기 바랍니다.']"
[['7df495e0-d3aa-40be-9bc4-b91142cf442e']],bede345b-3af3-4a1c-b8ba-403b8bea2283,암 특약의 효력이 발휘되는 기간은 얼마인가?,['암 특약의 효력은 그날을 포함하여 90일이 지난날부터 시작됩니다.']
[['b81996f2-8fef-427f-9d52-db5f3055c00a']],93f38a23-ad55-4343-9dcd-b3e8605d4248,"""전립선암 진단급여금""이란 무엇을 의미하며, 어떤 경우에 지급되는지 설명해 주세요.","['""전립선암 진단급여금""은 특약보험기간 중 피보험자가 전립선 전립선 암으로 진단확정 되었을 때 지급되며, 계약일부터 2년 미만일 경우 특약보험가입금액의 50%가 지급되고, 2년 이상부터 4년 미만일 경우 75%가, 4년 이상일 경우에는 100%가 지급됩니다.']"
[['22ffe56f-69ad-4add-8002-6313ec5d6eb0']],cd9d0fe4-cda8-4bfa-91a5-3eeb97c0b3df,"남자 40세, 20년납, 일반형 세기준 종신 보험 상품에서 특약보험가입금액은 어떻게 되는가?",['특약보험가입금액은 만원 단위로 지정되어 있습니다.']
[['0cb93f7f-0314-4754-9553-8c026a7e3272']],b9333bd6-a86c-46bb-998a-4ee33cf9e80f,간편 장해형 질병장해특약 무배당 해약환급금 미지급형의 해약환급금은 어떤 경우에 지급되는가?,['피보험자가 질병을 직접적인 원인으로 특약보험기간 중 질병을 직접적인 장해지급률 3%이상으로 장해분류표에서 정한 100%이하에 해당하는 장해상태가 되었을 경우에 해약환급금이 지급된다.']
[['c54fe73f-4fab-4829-b4b7-790b31f7c86e']],95c65f6f-af78-4135-a636-3856b2969d64,보험계약 체결 당시 알리지 않거나 알리지 않은 사무관리 현장관리 내용에 대해 어떤 불이익이 발생할 수 있는가?,['보험계약 해지 등 알릴 의무 위반에 따른 불이익이 발생할 수 있습니다.']
[['9c584fde-de04-472b-859f-c49b0aef7199']],c874168c-0da7-4225-99e3-c765bbae2c5c,보험계약의 성립에 관한 내용은 몇 조로 되어 있나요?,['57조입니다.']
[['deb17e78-aa83-4d56-b6b7-a38931edd813']],67e83f14-e659-4177-a48f-f07495e350e6,간편 응급실내원(응급환자)특약은 무엇을 보장해주는 특약인가?,['응급환자 발생 시 응급실 내원을 보장하는 특약입니다.']
[['bedc4661-7db2-4141-8709-64abb4de4e4a']],8ae690df-50f9-4932-86e7-888977a5115e,"(간편)뇌출혈진단특약(무배당, 해약환급금 미지급형) 상품의 번호는 얼마인가요?","['745, 747, 749, 751']"
[['edfcdc58-eb18-4028-80cc-10fae11b2b99']],e2bf79b0-4bc7-435e-809c-74b1e06e262d,"신한생명의 (간편)남녀특정암진단특약Plus(무배당, 해약환급금 미지급형) 상품의 보험종목의 명칭은 무엇인가?",['남녀특정암진단특약Plus.']
[['73622688-1a6b-4997-bccb-ed4ac3a641f4']],bbca0d44-3787-4132-a243-31d24a88a9f7,보험가입금액 한도를 초과하는 경우에 대한 사항은 무엇을 의미하는가?,['보험가입금액 한도를 초과하는 경우 일부 영향을 받는 사항을 말합니다.']
[['734a144f-420b-4595-a482-1d74854fac1e']],1dda255c-cac4-4749-aef3-e076e150a4a6,"이 특약의 피보험자가 특약보험기간 또는 ""기타피부암 및 갑상선암 보험금 지급기간 중 사망하였을 경우""에는 어떤 보험금이 지급되나요?","['특약보험기간 또는 ""기타피부암 및 갑상선암 보험금 지급기간 중 사망한 경우에는 회사가 적립한 사망당시의 계약자적립액을 계약자에게 지급합니다.']"
[['2fe04884-e77e-47a8-a17b-7616a801a516']],66258241-36cf-49c9-a197-bfe59c650cb3,간편 첫날부터 입원특약 무배당 해약환급금이 적용된 보험상품은 무엇인가요?,"['신한간편가입큐브종합건강보장보험(무배당, 해약환급금 미지급형).']"
[['9c1d8f15-d805-416a-8ebe-078292d619d4']],b2e29b2a-172d-4f3f-a4a6-5d5f954ead5e,입원일당 최고한도는 어떻게 계산되나요?,['입원당 30일을 최고한도로 하여 계산합니다.']
[['8f7a911c-9cd2-40e0-be6a-4fd8a34942b3']],5fa75ffd-abc8-4678-93da-93033fc4ed0a,"첫날부터중환자실입원특약(무배당, 갱신형)의 가입금액 기준은 어떻게 되는가?",['100만원을 기준으로 한다.']
[['4f8512aa-7c2b-4bf6-9400-3555ab946b49']],ac759b2f-4991-4762-81e6-72a38e7f1d5b,"간호간병통합서비스사용입원특약 무배당 (간편)간호간병통합서비스사용입원특약(무배당, 갱신형갱신형) 상품은 어떤 형태의 보험 상품인가요?","['간호간병통합서비스사용입원특약 무배당 (간편)상품은 갱신형이며, 간호간병통합서비스 사용 입원특약을 제공하는 보험 상품입니다.']"
[['ad17fda4-a12a-4508-b5ca-59f035f48fa8']],8c4c4918-fedb-4070-a11e-721be5e3133d,암직접치료입원특약 무배당의 보험료납입면제특약 중복 가입이 가능한 경우가 있나요?,['가능합니다.']
[['774f07b8-c575-4330-ba20-84a992862b18']],4f425559-5fd2-4ad6-bd5a-22de0d67b20c,"신한간편가입올터치종합건강보장보험(무배당, 해약환급금 미지급형)의 보험종목의 명칭은 어떻게 되는가?","['미지급형, 신한올터치종합건강보장보험(무배당).']"
[['7b21c804-4163-4f10-9e2e-b1da9490e073']],e60004c9-7dc4-496c-b919-e0b9a825c108,신한간편가입큐브종합건강보장보험에 부 부확인사항 필수비교에서 어떤 상품을 비교하는 내용이 있는가?,"['「신한간편가입큐브종합건강보장보험에 부 부확인사항 필수비교」에서는 신한간편가입큐브종합건강보장보험의 비갱신형 특약, 사망시 계약자적립액 미지급형 상품, 사망시 지급형 상품을 비교하고 있습니다.']"
[['06e0ac9f-9350-4e80-bdf8-b91c6f7a2d0c']],6976d6f8-e365-4525-ba40-ef52e496da3e,어떤 종목으로 운영되는 보험종목인가?,"['""해약환급금 미지급형""과 비교·안내를 위한 종목으로 운영한다.']"
[['b3fca6d0-354d-4560-b56d-58037c7ac3b1']],5e2007c8-184a-4b39-8207-75cab2509077,중증질환자 [심장질환]산정특례가 시행되는 횟수는 몇 번인가?,['2회.']
[['0d17cdc6-fd47-4430-9fd3-c4dc46fb98f2']],855b9f19-7c50-4434-8e34-010f7963531f,이 특약의 피보험자가 특약보험기간 중 사망한 경우에는 어떤 사유에 따라 계약자적립액이 지급되나요?,['산출방법서에서 정하는 바에 따라 회사가 적립한 사망당 계약자적립액을 지급합니다.']
[['ecbafcdd-0781-4d13-b524-d6e68f2b654e']],e815dae5-b725-434e-9961-a19331a91cd8,SHINHAN LIFE 904 상품의 특약은 무엇인가?,"['(간편)암직접치료입원특약(무배당, 갱신형).']"
[['f87846a8-3f0c-4c7c-abf7-671bc5135d35']],479e0ba9-3264-4b52-8d7e-840eb15c01bc,"특약보험기간 중 특약의 피보험자가 사망한 경우, 각 보장계약에 대한 지급사유가 없다면 어떤 특약이 효력이 없어지는가?","['이 취소 경우, 특약의 중 특약은 그때부터 효력이 없습니다.']"
[['af0a4653-6662-49ac-bcf2-18f61671e467']],122b27ad-6262-446f-9cbf-4bedb24c3a81,간편심사보험은 누구를 대상으로 하는 보험 상품인가요?,['유병력자 또는 고연령자 등 일반심사보험에 가입하기 어려운 피보험자를 대상으로 합니다.']
[['8cdd6c46-0ccb-4fc3-999d-42fae9ad258a']],2c397a45-3417-41ab-92aa-eee1d84bc452,보험료 납입면제사유로 인해 주계약 및 부가특약이 소멸되는 경우는 어떤 경우인가?,['가입한 보험종목 이외의 사유로 보험료납입을 면제하는 경우.']
[['37cd62da-9e42-4cea-8c40-0641ccd5d1ea']],7fa30654-05a9-4507-8bd6-5dc0a9dab3a8,"특약보험가입금액의 600%인 경우, 연간 암 주요치료비 본인부담금 총액이 얼마인가?",['연간 암 주요치료비 본인부담금 총액은 6천만원 이상 7천만원 미만 발생하였을 때 발생한다.']
[['bb8c694d-4adf-44ca-aa4f-38178948a331']],b8ec858e-7d0d-4b9c-912f-b93e02e26d61,갱신형 특약이 체결되는 시점은 어떤 경우에 해당하는가?,['주계약에 「보험료납입면제대상계약」에 포함되지 않을 때.']
[['2e40c0a4-c484-410b-8960-7c4c1d8684e6']],72c00c21-d5b0-4677-8954-a40b90d24e1f,보험계약자가 손해를 입었을 때 회사가 부담해야 하는 손해배상책임에 대한 내용은 몇조인가?,['78조.']
[['4696ee17-1f75-481b-8b20-0ab4df7c6daf']],40faf380-af8a-4a09-bb76-33bdd4b6021d,"(간편)1-5종단일금액보장수술특약(무배당, 해약환급금 미지급형)에서 연간 몇 회까지 수술을 받을 수 있나요?",['연간 1회에 한하여 수술을 받을 수 있습니다.']
[['814b652f-1d78-4ca9-a341-84a1c4c12338']],45af7a6c-35aa-476c-a431-85d17197a0d3,보험료 할인을 받기 위해 가입자가 제출해야 하는 서류는 무엇인가?,['가족관계증명서 또는 주민등록등본 등.']
[['2cc7f312-c377-4c7a-957a-ab4d5e3ce9b1']],5285e1ad-ee8f-4462-a9f1-2acdbd489e49,신한간편가입큐브종합건강보장보험의 특약 중 하나인 1-5종수술특약의 유형은 무엇인가?,['갱신형입니다.']
[['ecd7f221-b6f2-4bbc-8061-3adb89afd55c']],782e9622-52c3-44ec-a46d-1f8fada5422b,SHINHAN LIFE 502 상품의 특약 종류는 무엇인가?,"['[일반암납입면제형]보험료납입면제특약(무배당, 해약환급금 미지급형).']"
[['727f106e-2e25-43f7-9727-5373a51369f3']],7c482e62-e8d7-4de6-aea5-08614a4c5e71,"간편 일한도형 첫날부터입원특약(무배당, 갱신형)의 특약가입금액의 1%에 해당하는 입원일수당 급여금은 어떻게 지급되는가?",['특약가입금액의 1%에 해당하는 입원일수당 급여금은 「간편심사형」에 한하여 최초계약일부터 1년 미만에 재해외의 원인으로 지급사유가 발생한 경우에만 지급된다.']
[['05064c03-3b9b-4cd8-9c89-fd4daa2056da']],7a206fb8-e738-472c-aa3b-3b777bf0f6db,전립선암을 제외한 암이란 무엇을 말하는 것인가?,['여성유방암.']
[['042632e3-83c0-4089-b0e6-0b75094ba3f8']],dff4043c-7fc5-452e-b20f-1bebd146b88d,사망당시의 계약자적립액을 피보험자에게 어떻게 지급하나요?,['피보험자가 회사가 정하는 바에 따라 사망당시의 계약자적립액을 계약자에게 지급합니다.']
[['194cb7c3-bd40-463d-a379-12217a448fca']],574d66dc-45ba-45cf-9def-a2c290651ea4,뉴라이프케어서비스에서 제공하는 스페셜케어서비스에는 어떤 서비스가 포함되어 있나요?,"['간호사 병원 동반 교육, 간병인 지원 서비스, 가사도 동반 교육, 질병 관리 및 병원 운반 서비스 등이 포함되어 있습니다.']"
[['d1e7001a-a00f-406a-802d-baab6a1fb40b']],888dca3b-4487-4ff2-86aa-b0787080c95c,보험가입자가 보험계약을 체결할 때 입력해야 하는 정보는 어떤 것들이 있는가?,"['보험계약자의 자필로 서명하고, 비교 확인 내용을 포함하여 입력해야 합니다.']"
[['4e03cf71-9f65-4627-bfb6-8d83db09f855']],762bf439-2dc3-46b5-ba77-c59b1fb6737d,"보험료의 연체가 발생했을 때, 회사가 취할 수 있는 조치는 무엇인가요?",['보험료의 연체가 발생하면 회사는 즉시 보험계약대출의 원금과 이자를 차감할 수 있습니다.']
[['2712de07-27e4-4306-acf3-2f70e889d18d']],084c71d9-2a29-4a94-9b7d-8d7ec82f742d,간편 첫날부터상급종합병원입원특약 무배당 해약환급금 미지급형의 입원급여금은 어떤 경우에 지급되는가?,['피보험자가 질병 또는 재해로 상급종합병원에 1일 이상 입원한 경우에 입원급여금이 지급됩니다.']
[['1fe00d10-e306-4333-ad7f-a5475d3e3936']],1ad60ddb-32d6-4ab7-8ec1-db20e3831a48,상품요약서에 명시된 간편 첫날부터 중환자실 입원 특약의 형태는 어떤가?,"['무배당, 해약환급금 미지급형.']"
[['5646ad10-0e77-4b05-b1f5-146849d250cd']],96539b18-4bb7-4b23-993d-345f9c4e247b,포함하여 90일이 지난날의 다음 날로 갱신계약의 지난날은 언제인가?,['최초 계약의 계약일로부터 90일이 지난 다음 날로 갱신계약의 지난날이 됩니다.']
[['dd57dd60-1d12-47b9-ada4-455530bd8a83']],237ffdd3-1969-4d5d-899a-82ac26f6a887,보험시장에서 소외되고 있는 유병력자나 고연령자 등이 간편심사를 통해 보험에 가입할 수 있는 방법은 무엇인가?,"['간편심사를 통해 소외되고 있는 유병력자나 고연령자 등이 보험에 가입할 수 있도록 고연령자 등의 계약심사 및 건강검진의 부담을 줄여 보험에 가입할 수 있도록 하고, 병력정보를 사용하지 않는다.']"
[['686f69fd-d0c6-4493-b02a-37c9e190939b']],48f23c2e-b779-4c38-bd08-3bcb0343ac43,간병인 사용입원 요양병원에서 제공되는 급여의 지급사유는 무엇인가?,['피보험자가 질병 또는 특약보험기간 중 직접적인 치료를 목적으로 요양병원에 1일 이상 계속하여 입원하는 경우.']
[['c5df9ff9-4576-4ab9-8a68-badaf7b9cb1c']],1792e99b-ad03-40fe-b561-b4c7940d29fb,"간편기본일반암진단특약(무배당, 갱신형)의 특약의 보험기간은 어떤 경우에 가입 가능한가?",['보험기간과 동일한 경우에 한하여 가입 가능함.']
[['51477f80-c884-4a1b-a075-c2b30372edee']],6b80f1b4-bc69-4737-9753-b00d454d33c0,해당 보험상품의 입원특약은 어떤 경우에 지급되는가?,"['피보험자가 질병 또는 재해로 인한 직접적인 치료를 목적으로 1일 이상 계속 입원할 때, 입원특약이 지급됩니다.']"
[['723fada1-ba82-4af2-8717-33113f06ed28']],82780ba5-ec4c-41df-af8f-f3f925cf1f98,"대상이 되는 악성신생물(암) 분류표에서 기타피부암, 갑상선암, 대장점막내암 및 비침습방광암은 포함되지 않는다면 대상이 되는 악성신생물(암)은 무엇인가?","['대상이 되는 악성신생물(암)는 기타피부암, 갑상선암, 대장점막내암 및 비침습방광암을 제외한 나머지이다.']"
[['86c67ace-116a-4215-827f-97156b6a5ad8']],346759d2-ece8-41a8-978b-f904a30afc6b,보험료를 돌려받을 수 있는 경우는 어떤 경우인가요?,"['보험회사의 고의 또는 과실로 계약이 무효가 된 경우, 보험료를 반환하지 않은 경우 등이 있습니다.']"
